date,time,weight[g],accX,accY,accZ,ActionId
10/14/2022,8:37 AM,-1.2,0,0,1,6
10/14/2022,8:37 AM,-1.3,0,0,1,6
10/14/2022,8:37 AM,-1.3,0,0,1,6
10/14/2022,8:37 AM,-1.5,-0.1,0,1,6
10/14/2022,10:50,-1.7,0,0,1,7
10/14/2022,10:50,-1.7,0,0,1,7
10/14/2022,10:50,-1.7,-0.1,0,1,7
10/14/2022,10:50,-1.5,0,0,1,7
10/14/2022,10:50,-1.4,-0.1,0,1,7
10/14/2022,10:50,-1.4,0,0,1,7
10/14/2022,10:50,-1.5,-0.1,0,1,7
10/14/2022,10:50,1.1,0,0,1,7
10/14/2022,10:50,-1.5,-0.1,0,1,7
10/14/2022,10:50,-0.3,-0.1,-0.1,1,7
10/14/2022,10:50,-30.5,0.1,0,1,7
10/14/2022,10:50,-199.2,-0.3,0.2,1.3,7
10/14/2022,10:50,-297,0.1,-0.2,0.8,7
10/14/2022,10:50,-297.2,0,-0.1,0.8,7
10/14/2022,10:50,-297.2,0.1,-0.1,0.9,7
10/14/2022,10:50,-297.2,-0.1,-0.1,1.1,7
10/14/2022,10:50,-297.3,0,0,1,7
10/14/2022,10:50,-297.2,-0.1,0,1,7
10/14/2022,10:50,-297.3,-0.2,-0.1,1,7
10/14/2022,10:50,-297.1,-0.1,0,1.1,7
10/14/2022,10:50,-170.4,-0.1,-0.1,1,7
10/14/2022,10:50,-32.7,-0.1,0,1,7
10/14/2022,10:50,-5.1,0,0,1,7
10/14/2022,10:50,-4.8,-0.1,0,1,7
10/14/2022,10:50,81.3,-0.1,0,1,7
10/14/2022,10:50,-2.4,-0.1,0,1,7
10/14/2022,10:50,-2.2,-0.1,0,1,7
10/14/2022,10:50,-2.3,-0.1,0,1,7
10/14/2022,10:50,-2.1,-0.1,0,1,7
10/14/2022,10:50,-2.2,-0.1,0,1,7
10/14/2022,10:50,-1.9,-0.1,0,1,7
10/14/2022,10:50,-1.9,-0.1,0,1,7
10/14/2022,10:50,-1.8,-0.1,0,1,7
10/14/2022,10:50,-1.8,-0.1,0,1,7
10/14/2022,10:50,-1.9,-0.1,0,1,7
10/14/2022,10:50,-2,-0.1,0,1,7
10/14/2022,10:50,-2,-0.1,0,1,7
10/14/2022,10:50,-1.9,-0.1,0,1,7
10/14/2022,10:50,-2,-0.1,0,1,7
10/14/2022,10:50,-2,-0.1,0,1,7
10/14/2022,10:50,-2,-0.1,0,1,7
10/14/2022,10:50,-2.2,-0.1,0,1,7
10/14/2022,3:51 PM,-1.6,-0.1,0,1,8
10/14/2022,3:51 PM,-1.4,-0.1,0,1,8
10/14/2022,3:51 PM,-1.4,-0.1,0,1,8
10/14/2022,3:51 PM,-1.3,0,0,1,8
10/14/2022,3:51 PM,-1.6,-0.1,0,1,8
10/14/2022,3:51 PM,-1.8,-0.1,0,1,8
10/14/2022,3:51 PM,-1.4,-0.1,0,1,8
10/14/2022,3:51 PM,-1.4,-0.1,0,1,8
10/14/2022,3:51 PM,-1.3,-0.1,0,1,8
10/14/2022,3:51 PM,-1.5,-0.1,0,1,8
10/14/2022,3:51 PM,-1.4,-0.1,0,1,8
10/14/2022,3:51 PM,-1.4,-0.1,0,1,8
10/14/2022,3:51 PM,-1.4,-0.1,0,1,8
10/14/2022,3:51 PM,-1.3,-0.1,0,1,8
10/14/2022,3:51 PM,-1.4,-0.1,0,1,8
10/14/2022,3:51 PM,-1.5,-0.1,0,1,8
10/14/2022,3:51 PM,-1.4,-0.1,0,1,8
10/14/2022,3:51 PM,-1.5,-0.1,0,1,8
10/14/2022,3:51 PM,-1.3,-0.1,0,1,8
10/14/2022,3:51 PM,-1.4,-0.1,0,1,8
10/14/2022,3:51 PM,-1.4,0,0,1,8
10/14/2022,3:51 PM,-1.5,-0.1,0,1,8
10/14/2022,3:51 PM,-1.4,-0.1,0,1,8
10/14/2022,3:51 PM,-1.4,-0.1,0,1,8
10/14/2022,3:51 PM,1,0,0,1,8
10/14/2022,3:51 PM,1.7,-0.1,0,1,8
10/14/2022,3:51 PM,3.9,-0.1,0,1,8
10/14/2022,3:51 PM,7.4,-0.1,0,1,8
10/14/2022,3:51 PM,5.9,-0.1,0,1,8
10/14/2022,3:51 PM,8.2,-0.1,0,1,8
10/14/2022,3:51 PM,14.1,-0.1,0,1,8
10/14/2022,3:51 PM,11.1,-0.1,0,1,8
10/14/2022,3:51 PM,20.5,-0.1,0,1,8
10/14/2022,3:51 PM,14.1,0,0,1,8
10/14/2022,3:51 PM,25.2,-0.1,0,1,8
10/14/2022,3:51 PM,19,-0.1,0,1,8
10/14/2022,3:51 PM,31.1,0,0,1,8
10/14/2022,3:51 PM,23.9,0,0,1,8
10/14/2022,3:51 PM,36.5,-0.1,0,1,8
10/14/2022,3:51 PM,29.4,-0.1,0,1,8
10/14/2022,3:51 PM,40.7,0,0,1,8
10/14/2022,3:51 PM,36,0,0,1,8
10/14/2022,3:51 PM,44,0,0,1,8
10/14/2022,3:51 PM,42.5,-0.1,0,1,8
10/14/2022,3:51 PM,48.7,-0.1,0,1,8
10/14/2022,3:51 PM,54,0,0,1,8
10/14/2022,3:51 PM,52.4,0,0,1,8
10/14/2022,3:51 PM,61.1,0,0,1,8
10/14/2022,3:51 PM,65.2,-0.1,0,1,8
10/14/2022,3:51 PM,66.6,-0.1,0,1,8
10/14/2022,3:51 PM,71.5,-0.1,0,1,8
10/14/2022,3:51 PM,76.6,-0.1,0,1,8
10/14/2022,3:51 PM,80.3,-0.1,0,1,8
10/14/2022,3:51 PM,82.8,-0.1,0,1,8
10/14/2022,3:51 PM,88.7,0,0,1,8
10/14/2022,3:51 PM,91.4,-0.1,0,1,8
10/14/2022,3:51 PM,94.2,-0.1,0,1,8
10/14/2022,3:51 PM,97.8,0,0,1,8
10/14/2022,3:51 PM,100.7,-0.1,0,1,8
10/14/2022,3:51 PM,103.3,-0.1,0,1,8
10/14/2022,3:51 PM,106,0,0,1,8
10/14/2022,3:51 PM,109,-0.1,0,1,8
10/14/2022,3:51 PM,110.8,0,0,1,8
10/14/2022,3:51 PM,112.9,-0.1,0,1,8
10/14/2022,3:51 PM,115.5,-0.1,0,1,8
10/14/2022,3:51 PM,118.7,-0.1,0,1,8
10/14/2022,3:51 PM,120.8,0,0,1,8
10/14/2022,3:51 PM,123.2,-0.1,0,1,8
10/14/2022,3:51 PM,126.3,-0.1,0,1,8
10/14/2022,3:51 PM,129.7,-0.1,0,1,8
10/14/2022,3:51 PM,132.7,-0.1,0,1,8
10/14/2022,3:51 PM,135.3,-0.1,0,1,8
10/14/2022,3:51 PM,159.9,-0.1,0,1,8
10/14/2022,3:51 PM,140.5,-0.1,0,1,8
10/14/2022,3:51 PM,142.1,-0.1,0,1,8
10/14/2022,3:51 PM,144.2,-0.1,0,1,8
10/14/2022,3:51 PM,145.6,-0.1,0,1.1,8
10/14/2022,3:51 PM,146.8,-0.1,0,0.9,8
10/14/2022,3:51 PM,146.1,-0.1,0,1,8
10/14/2022,3:51 PM,146,0,0,1,8
10/14/2022,3:51 PM,201.1,-0.1,0,1,8
10/14/2022,3:51 PM,146.1,-0.1,0,1,8
10/14/2022,3:51 PM,145.9,-0.1,0,1,8
10/14/2022,3:51 PM,146,-0.1,0,1,8
10/14/2022,3:51 PM,146,-0.1,0,1,8
10/14/2022,3:51 PM,146,-0.1,0,1,8
10/14/2022,3:51 PM,146,-0.1,0,1,8
10/14/2022,3:51 PM,145.9,-0.1,0,1,8
10/14/2022,3:51 PM,146,0,0,1,8
10/14/2022,3:51 PM,146,-0.1,0,1,8
10/14/2022,3:51 PM,145.9,-0.1,0,1,8
10/14/2022,3:51 PM,145.9,-0.1,0,1,8
10/14/2022,3:51 PM,145.8,-0.1,0,1,8
10/14/2022,3:51 PM,145.9,0,0,1.1,8
10/14/2022,3:51 PM,153.1,-0.1,0,1,8
10/14/2022,3:51 PM,144.4,-0.1,0,1,8
10/14/2022,3:51 PM,146.2,-0.1,0,1,8
10/14/2022,3:51 PM,147.1,0,0,1,8
10/14/2022,3:51 PM,146.1,0,0,1,8
10/14/2022,3:51 PM,146.3,-0.1,0,1,8
10/14/2022,3:51 PM,146.1,-0.1,0,1,8
10/14/2022,3:51 PM,146.2,-0.1,0,1,8
10/14/2022,3:51 PM,146.1,-0.1,0,1,8
10/14/2022,3:51 PM,146.3,-0.1,0,1,8
10/14/2022,3:51 PM,146.1,-0.1,0,1,8
10/14/2022,3:51 PM,146.2,-0.1,0,1,8
10/14/2022,3:51 PM,146.1,-0.1,0,1,8
10/14/2022,3:51 PM,146.1,-0.1,0,1,8
10/14/2022,3:51 PM,146.1,-0.1,0,1,8
10/14/2022,3:51 PM,146.1,-0.1,0,1,8
10/14/2022,3:51 PM,146.1,-0.1,0,1,8
10/14/2022,3:51 PM,146.1,-0.1,0,1,8
10/14/2022,3:51 PM,146.2,-0.1,0,1,8
10/14/2022,3:51 PM,146.1,-0.1,0,1,8
10/14/2022,3:51 PM,146.2,0,0,1,8
10/14/2022,3:51 PM,146.1,-0.1,0,1,8
10/14/2022,3:51 PM,146.2,-0.1,0,1,8
10/14/2022,3:51 PM,146.1,-0.1,0,1,8
10/14/2022,3:51 PM,146.1,-0.1,0,1,8
10/14/2022,3:51 PM,146.1,-0.1,0,1,8
10/14/2022,7:07 PM,146.1,-0.1,0,1,9
10/14/2022,7:07 PM,146,-0.1,0,1,9
10/14/2022,7:07 PM,146.2,-0.1,0,1,9
10/14/2022,7:07 PM,145.8,-0.1,0,1,9
10/14/2022,7:07 PM,146.3,-0.1,0,1,9
10/14/2022,7:07 PM,146.1,0,0,1,9
10/14/2022,7:07 PM,145.9,-0.1,0,1,9
10/14/2022,7:07 PM,146,-0.1,0,1,9
10/14/2022,7:07 PM,146.2,-0.1,0,1,9
10/14/2022,7:07 PM,146.1,-0.1,0,1,9
10/14/2022,7:07 PM,146.1,-0.1,0,1,9
10/14/2022,7:07 PM,146,-0.1,0,1,9
10/14/2022,7:07 PM,146.1,-0.1,0,1,9
10/14/2022,7:07 PM,146,-0.1,0,1,9
10/14/2022,7:07 PM,146.1,-0.1,0,1,9
10/14/2022,7:07 PM,146.1,-0.1,0,1,9
10/14/2022,7:07 PM,146.1,-0.1,0,1,9
10/14/2022,7:07 PM,146.1,-0.1,0,1,9
10/14/2022,7:07 PM,146.1,-0.1,0,1,9
10/14/2022,7:07 PM,146.1,-0.1,0,1,9
10/14/2022,7:07 PM,146,-0.1,0,1,9
10/14/2022,7:07 PM,146.1,0,0,1,9
10/14/2022,7:07 PM,146,-0.1,0,1,9
10/14/2022,7:07 PM,146,-0.1,0,1,9
10/14/2022,7:07 PM,146,-0.1,0,1,9
10/14/2022,7:07 PM,146,-0.1,0,1,9
10/14/2022,7:07 PM,146,-0.1,0,1,9
10/14/2022,7:07 PM,146,-0.1,0,1,9
10/14/2022,7:07 PM,146.1,-0.1,0,1,9
10/14/2022,7:07 PM,146.1,-0.1,0,1,9
10/14/2022,7:07 PM,146,-0.1,0,1,9
10/14/2022,7:07 PM,146.1,-0.1,0,1,9
10/14/2022,7:07 PM,146.1,-0.1,0,1,9
10/14/2022,7:07 PM,146.2,-0.1,0,1,9
10/14/2022,7:07 PM,146.1,-0.1,0,1,9
10/14/2022,7:07 PM,146.1,-0.1,0,1,9
10/14/2022,7:07 PM,146.2,-0.1,0,1,9
10/14/2022,7:07 PM,146,-0.1,0,1,9
10/14/2022,7:07 PM,146.1,-0.1,0,1,9
10/14/2022,7:07 PM,146.1,-0.1,0,1,9
10/14/2022,7:07 PM,148,-0.1,0,1,9
10/14/2022,7:07 PM,151.4,-0.1,0,1,9
10/14/2022,7:07 PM,153.1,-0.1,0,1,9
10/14/2022,7:07 PM,156.2,-0.1,0,1,9
10/14/2022,7:07 PM,158.3,-0.1,0,1,9
10/14/2022,7:07 PM,159.6,-0.1,0,1,9
10/14/2022,7:07 PM,160.3,0,0,1,9
10/14/2022,7:07 PM,159.5,-0.1,0,1,9
10/14/2022,7:07 PM,161.4,-0.1,0,1,9
10/14/2022,7:07 PM,164.2,-0.1,0,1,9
10/14/2022,7:07 PM,167.1,-0.1,0,1,9
10/14/2022,7:07 PM,168,-0.1,0,1,9
10/14/2022,7:07 PM,169.5,-0.1,0,1,9
10/14/2022,7:07 PM,170.6,-0.1,0,1,9
10/14/2022,7:07 PM,172.4,-0.1,0,1,9
10/14/2022,7:07 PM,175.1,-0.1,0,1,9
10/14/2022,7:07 PM,177.5,-0.1,0,1,9
10/14/2022,7:07 PM,179.1,-0.1,0,1,9
10/14/2022,7:07 PM,181.2,-0.1,0,1,9
10/14/2022,7:07 PM,182.9,-0.1,0,1,9
10/14/2022,7:07 PM,185.1,-0.1,0,1,9
10/14/2022,7:07 PM,188.2,-0.1,0,1,9
10/14/2022,7:07 PM,191.4,-0.1,0,1,9
10/14/2022,7:07 PM,194.2,-0.1,0,1,9
10/14/2022,7:07 PM,196.6,-0.1,0,1,9
10/14/2022,7:07 PM,199.2,-0.1,0,1,9
10/14/2022,7:07 PM,201.3,-0.1,0,1,9
10/14/2022,7:07 PM,204.2,-0.1,0,1,9
10/14/2022,7:07 PM,206.4,-0.1,0,1,9
10/14/2022,7:07 PM,208.4,-0.1,0,1,9
10/14/2022,7:07 PM,211.2,-0.1,0,1,9
10/14/2022,7:07 PM,213.6,-0.1,0,1,9
10/14/2022,7:07 PM,215.9,-0.1,0,1,9
10/14/2022,7:07 PM,218.1,-0.1,0,1,9
10/14/2022,7:07 PM,220.8,-0.1,0,1,9
10/14/2022,7:07 PM,223.2,-0.1,0,1,9
10/14/2022,7:07 PM,224.5,-0.1,0,1,9
10/14/2022,7:07 PM,224.4,-0.1,0,1,9
10/14/2022,7:07 PM,223.8,-0.1,0,1,9
10/14/2022,7:07 PM,223.7,-0.1,0,1,9
10/14/2022,7:07 PM,223.7,-0.1,0,1,9
10/14/2022,7:07 PM,223.6,-0.1,0,1,9
10/14/2022,7:07 PM,223.7,-0.1,0,1,9
10/14/2022,7:07 PM,223.7,-0.1,0,1,9
10/14/2022,7:07 PM,223.7,-0.1,0,1,9
10/14/2022,7:07 PM,223.7,-0.1,0,1,9
10/14/2022,7:07 PM,223.6,-0.1,0,1,9
10/14/2022,7:07 PM,223.6,-0.1,0,1,9
10/14/2022,7:07 PM,223.6,-0.1,0,1,9
10/14/2022,7:07 PM,223.6,-0.1,0,1,9
10/14/2022,7:07 PM,223.6,-0.1,0,1,9
10/14/2022,7:07 PM,223.8,-0.1,0,1,9
10/14/2022,7:07 PM,223.7,-0.1,0,1,9
10/14/2022,7:07 PM,223.6,-0.1,0,1,9
10/14/2022,7:07 PM,227.7,-0.1,0,1,9
10/14/2022,7:07 PM,224.4,-0.1,0,1,9
10/14/2022,7:07 PM,223.6,-0.1,0,1,9
10/14/2022,7:07 PM,223.7,-0.1,0,1,9
10/14/2022,7:07 PM,223.9,-0.1,0,1,9
10/14/2022,7:07 PM,223.8,-0.1,0,1,9
10/14/2022,7:07 PM,223.5,-0.1,0,1,9
10/14/2022,7:07 PM,223.6,-0.1,0,1,9
10/14/2022,7:07 PM,223.3,-0.1,0,1,9
10/14/2022,7:07 PM,223.5,-0.1,0,1,9
10/14/2022,7:07 PM,223.5,-0.1,0,1,9
10/14/2022,7:07 PM,223.6,-0.1,0,1,9
10/14/2022,7:07 PM,223.7,-0.1,0,1,9
10/14/2022,7:07 PM,223.6,-0.1,0,1,9
10/14/2022,7:07 PM,223.7,-0.1,0,1,9
10/14/2022,7:07 PM,223.6,-0.1,0,1,9
10/14/2022,7:07 PM,223.7,-0.1,0,1,9
10/14/2022,7:07 PM,223.5,-0.1,0,1,9
10/14/2022,7:07 PM,223.7,-0.1,0,1,9
10/14/2022,7:07 PM,223.5,-0.1,0,1,9
10/14/2022,9:02 PM,222.1,-0.1,0,1,10
10/14/2022,9:02 PM,222.7,-0.1,0,1,10
10/14/2022,9:02 PM,222.7,-0.1,0,1,10
10/14/2022,9:02 PM,222.3,-0.1,0,1,10
10/14/2022,9:02 PM,222,-0.1,0,1,10
10/14/2022,9:02 PM,222.2,-0.1,0,1,10
10/14/2022,9:02 PM,222.2,-0.1,0,1,10
10/14/2022,9:02 PM,222.1,-0.1,0,1,10
10/14/2022,9:02 PM,222.2,-0.1,0,1,10
10/14/2022,9:02 PM,222.1,-0.1,0,1,10
10/14/2022,9:02 PM,222.2,-0.1,0,1,10
10/14/2022,9:02 PM,222.2,-0.1,0,1,10
10/14/2022,9:02 PM,222.2,-0.1,0,1,10
10/14/2022,9:02 PM,222.2,-0.1,0,1,10
10/14/2022,9:02 PM,222.2,-0.1,0,1,10
10/14/2022,9:02 PM,222.2,-0.1,0,1,10
10/14/2022,9:02 PM,222.1,-0.1,0,1,10
10/14/2022,9:02 PM,222.2,-0.1,0,1,10
10/14/2022,9:02 PM,222.3,-0.1,0,1,10
10/14/2022,9:02 PM,222.2,-0.1,0,1,10
10/14/2022,9:02 PM,222.2,-0.1,0,1,10
10/14/2022,9:02 PM,222.1,-0.1,0,1,10
10/14/2022,9:02 PM,222.2,-0.1,0,1,10
10/14/2022,9:02 PM,222.3,-0.1,0,1,10
10/14/2022,9:02 PM,222.1,-0.1,0,1,10
10/14/2022,9:02 PM,222.1,-0.1,0,1,10
10/14/2022,9:02 PM,222.2,-0.1,0,1,10
10/14/2022,9:02 PM,222.1,-0.1,0,1,10
10/14/2022,9:02 PM,222.1,-0.1,0,1,10
10/14/2022,9:02 PM,222.3,-0.1,0,1,10
10/14/2022,9:02 PM,229.2,0,0,1,10
10/14/2022,9:02 PM,237.5,-0.1,0,1,10
10/14/2022,9:02 PM,240.8,-0.1,0,1,10
10/14/2022,9:02 PM,243.8,-0.1,0,1,10
10/14/2022,9:02 PM,249,-0.1,0,1,10
10/14/2022,9:02 PM,253.7,-0.1,0,1,10
10/14/2022,9:02 PM,257.8,-0.1,0,1,10
10/14/2022,9:02 PM,261.1,-0.1,0,1,10
10/14/2022,9:02 PM,263.5,-0.1,0,1,10
10/14/2022,9:02 PM,266,-0.1,0,1,10
10/14/2022,9:02 PM,269.5,-0.1,0,1,10
10/14/2022,9:02 PM,273,-0.1,0,1,10
10/14/2022,9:02 PM,277,-0.1,0,1,10
10/14/2022,9:02 PM,281.6,-0.1,0,1,10
10/14/2022,9:02 PM,286.2,-0.1,0,1,10
10/14/2022,9:02 PM,290.4,-0.1,0,1,10
10/14/2022,9:02 PM,292.8,0,0,1,10
10/14/2022,9:02 PM,294.6,-0.1,0,1,10
10/14/2022,9:02 PM,293.4,-0.1,0,1,10
10/14/2022,9:02 PM,292.9,-0.1,0,1,10
10/14/2022,9:02 PM,292.8,-0.1,0,1,10
10/14/2022,9:02 PM,292.9,-0.1,0,1,10
10/14/2022,9:02 PM,292.9,-0.1,0,1,10
10/14/2022,9:02 PM,293,-0.1,0,1,10
10/14/2022,9:02 PM,293,-0.1,0,1,10
10/14/2022,9:02 PM,292.9,-0.1,0,1,10
10/14/2022,9:02 PM,292.9,-0.1,0,1,10
10/14/2022,9:02 PM,292.9,-0.1,0,1,10
10/14/2022,9:02 PM,292.8,-0.1,0,1,10
10/14/2022,9:02 PM,293,-0.1,0,1,10
10/14/2022,9:02 PM,292.9,-0.1,0,1,10
10/14/2022,9:02 PM,292.9,-0.1,0,1,10
10/14/2022,9:02 PM,292.9,-0.1,0,1,10
10/14/2022,9:02 PM,292.9,-0.1,0,1,10
10/14/2022,9:02 PM,292.4,-0.1,0,1,10
10/14/2022,9:02 PM,296.1,0,0,1,10
10/14/2022,9:02 PM,294,-0.1,0,1,10
10/14/2022,9:02 PM,290.8,0,0,1,10
10/14/2022,9:02 PM,292.2,-0.1,0,1,10
10/14/2022,9:02 PM,292.8,-0.1,0,1,10
10/14/2022,9:02 PM,293.4,-0.1,0,1,10
10/14/2022,9:02 PM,293.1,-0.1,0,1,10
10/14/2022,9:02 PM,292.6,-0.1,0,1,10
10/14/2022,9:02 PM,293.2,-0.1,0,1,10
10/14/2022,9:02 PM,293,-0.1,0,1,10
10/14/2022,9:02 PM,293,-0.1,0,1,10
10/14/2022,9:02 PM,293,-0.1,0,1,10
10/14/2022,9:02 PM,293,-0.1,0,1,10
10/14/2022,9:02 PM,292.8,-0.1,0,1,10
10/14/2022,9:02 PM,292.9,-0.1,0,1,10
10/14/2022,9:02 PM,292.8,-0.1,0,1,10
10/14/2022,9:02 PM,293,-0.1,0,1,10
10/14/2022,9:02 PM,292.8,-0.1,0,1,10
10/14/2022,9:02 PM,292.9,-0.1,0,1,10
10/14/2022,9:02 PM,292.9,-0.1,0,1,10
10/14/2022,8:38 PM,292.9,-0.1,0,1,11
10/14/2022,8:38 PM,292.7,-0.1,0,1,11
10/14/2022,8:38 PM,292.8,-0.1,0,1,11
10/14/2022,8:38 PM,292.7,0,0,1,11
10/14/2022,8:38 PM,304.9,-0.1,0,1,11
10/14/2022,8:38 PM,292.3,0,0,1,11
10/14/2022,8:38 PM,292.9,0,0,1,11
10/14/2022,8:38 PM,292.9,-0.1,0,1,11
10/14/2022,8:38 PM,293.3,-0.1,0,1,11
10/14/2022,8:38 PM,291.2,0,0,1,11
10/14/2022,8:38 PM,285.9,-0.1,-0.1,1,11
10/14/2022,8:38 PM,232.2,-0.1,0,1,11
10/14/2022,8:38 PM,135.3,-0.1,0,1,11
10/14/2022,8:38 PM,141,-0.1,-0.1,1,11
10/14/2022,8:38 PM,-3.9,0,0,1.1,11
10/14/2022,8:38 PM,-286.5,-0.1,0,1.1,11
10/14/2022,8:38 PM,-296.9,-0.1,-0.1,1,11
10/14/2022,8:38 PM,-297,0,-0.1,1,11
10/14/2022,8:38 PM,-297.1,0.1,-0.1,1,11
10/14/2022,8:38 PM,-297.2,0.2,0,1,11
10/14/2022,8:38 PM,-297.1,0.1,-0.1,1,11
10/14/2022,8:38 PM,-297.3,0.2,-0.2,1,11
10/14/2022,8:38 PM,-297.3,0.3,-0.2,1,11
10/14/2022,8:38 PM,-297.3,0.3,-0.2,0.9,11
10/14/2022,8:38 PM,-297.3,0.4,-0.3,0.8,11
10/14/2022,8:38 PM,-297.2,0.5,-0.2,0.8,11
10/14/2022,8:38 PM,-297.3,0.7,-0.2,0.8,11
10/14/2022,8:38 PM,-297.3,0.7,-0.2,0.7,11
10/14/2022,8:38 PM,-297.3,0.7,-0.3,0.7,11
10/14/2022,8:38 PM,-297.3,0.7,-0.3,0.6,11
10/14/2022,8:38 PM,-297.3,0.8,-0.3,0.6,11
10/14/2022,8:38 PM,-297.4,0.7,-0.3,0.6,11
10/14/2022,8:38 PM,-297.4,0.8,-0.3,0.5,11
10/14/2022,8:38 PM,-297.3,0.8,-0.3,0.5,11
10/14/2022,8:38 PM,-297.3,0.8,-0.3,0.5,11
10/14/2022,8:38 PM,-297.3,0.8,-0.3,0.5,11
10/14/2022,8:38 PM,-297.3,0.8,-0.3,0.5,11
10/14/2022,8:38 PM,-297.3,0.8,-0.3,0.5,11
10/14/2022,8:38 PM,-297.3,0.8,-0.3,0.5,11
10/14/2022,8:38 PM,-297.3,0.8,-0.3,0.5,11
10/14/2022,8:38 PM,-297.3,0.7,-0.2,0.7,11
10/14/2022,8:38 PM,-297.4,0.7,-0.2,0.7,11
10/14/2022,8:38 PM,-297.3,0.6,-0.2,0.8,11
